"unique_id","version"
"AKSSecurityPatchedVHD_114b7805687418dd/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_83de80d4bec42383/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9fcd141e93da07d5/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_bf9b8b41c2cd9f05/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6595845f1627d42f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f7433882c2eee0ed/images/AKSUbuntu-2204containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f7433882c2eee0ed/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8eacfc831bbe01c9/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_d156ad81ff7f4ab3/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_34003da5680c17a4/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6324f71c88449875/images/AKSUbuntu-2204containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6324f71c88449875/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6324f71c88449875/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c11668e52525a5f7/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2de2c1ca2fc8d897/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_862c152e22c693cf/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_867fa387dc76346f/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8154db5611761fff/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9fac3b06c9c6be1f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_de8b09ece9fc4497/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6d856806cc74fde1/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f950a2d8c829e9a1/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f950a2d8c829e9a1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_b265da53201eceef/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_88b747557cd58ce5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_88b747557cd58ce5/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7ecd87b5e2cb35d/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2846b7478f5b6421/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c90391bd0c148f77/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8103822cc5e1ea0/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ee56bb6174ed08cf/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ee56bb6174ed08cf/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3a06957fd28bd16f/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2632070a019cb2f7/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9767edf4656b606/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ee6206e21e98c1cd/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8b4ccca30cb0a887/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_91478c5302805da5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_60139f00cec6d5f5/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f6acddd6611f3d1/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cd73e9aa98e3565d/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cd73e9aa98e3565d/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f8bca8bd0083bc1e/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3368e458eb8505f7/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3368e458eb8505f7/images/AKSUbuntu-2204gen2containerd-202404.01.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3368e458eb8505f7/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_80d18260b30df8ef/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ba065fde80171495/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9d9038a41c7df53/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_457feeda91b7b129/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_b744d52b2399dc95/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8f9d4def4569f52c/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_351256dce73461cd/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_bd28cbfefb7b1d77/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3ceb296d11d2842d/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e42de524a05285/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_83585dead42615f9/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8decc89640a9b13f/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ff9b4d0cd455bc94/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8d2bb472428944a4/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_757c49d3cf8c6579/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6a8fa204d56746cb/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f2fc30c96c2b3461/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1860f30ac2a269cc/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4b4a6532a4db4fc4/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_916f4f65c9f318f1/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8417cb9cd88490d5/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8417cb9cd88490d5/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e2003241213094e0/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2ebca3ba85dce35f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_acfb408fc1b7be71/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_21d9fcae8c43ac16/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_72d96fc212f6a836/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_659701941514ce9/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_dfeccb602eb09a8f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_eec60aed7cdd2d99/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4ae55b082a7ef957/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_805e00e76c4d5aa7/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3f58d7a5884a94cc/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e77b74532e7b2279/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_986918558acdc393/images/AKSCBLMariner-V2-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7b187069ef558a41/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_fb16940d95c6547b/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e381c6be3c6bff5c/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8fa2c1b020cf2c8c/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7d05fe1339b38649/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4b48ca4446007a39/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_41c2e85a223e6c4/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e76e1dfb192612a7/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ef8791db05fbf4f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ed1cbdfb5682d40/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e72f12b1f28488e5/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_db3f0b2e94e056a2/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f23731ed8aff5961/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_73be46c4625247ef/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_756a4f42c5ed4ec1/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_20e7059a111dd175/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3243b8b78316a8e9/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4294a29f2fd2a521/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_57080f616f10f5fc/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2590f625bfdcaf63/images/AKSUbuntu-2204gen2containerd-202310.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_5b14ad5aeddd10ae/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9b9d3ee430dca182/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cb55a4cf8d073957/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8f02309c3c707fcd/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_36c47c9e76b6ed46/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cb7564df74c7f87b/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ce34f779a14ede14/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_5a325d195bf4d8d9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_989e5013ffc02bb6/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_52948c231e6f394e/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_77b133343cc8a707/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1fac7947ab1365c2/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1be646c2aee84a55/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_a9c386e1688b9076/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_127f9e500c458803/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_64085310a4af8578/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_64085310a4af8578/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f3d7eb330d71cb6b/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_10c53c2162895b3b/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_d49168e6e4b5ac4f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_47e5b49decbaabbb/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_59e0867766200bf6/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_50a050cd55bbeeb1/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_50a050cd55bbeeb1/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_d10da14dab5d4ead/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_d10da14dab5d4ead/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2f64ebec16e0bbe7/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_5bc0ad318296b53b/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_70ab2f2697386ddb/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2d3fbb2e84943ce9/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ff872c727900a896/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_439e45fd61f09fbd/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_439e45fd61f09fbd/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_223a5a884aea17f6/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3ea14deced63bbc1/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3ea14deced63bbc1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cc74f69d24443e1d/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_969a97a133234db9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_724c7e1708215449/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_98d976f69f9287b6/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_b1f5781bd757b157/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f4444e2f408fb658/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c39cc0d53c784455/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_33b617875c21a8de/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_41ee264e47bc0d79/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_d8ac49f32a104219/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_753dd7cc655cbeb9/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8b6a1e2ff9a572/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e3efe032da7a0a8d/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e232a4205ba12dcf/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9ca19af27cce0a12/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_81d09977fe554b47/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_5aa7e27beb5201d3/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3ee9dd4cf91e2bad/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3ee9dd4cf91e2bad/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_84587e4b4d1617d9/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1104bc376f71b4fb/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_186e9920df0bc93/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_a39ce9229d0c55c1/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_81ec245915bdb2ce/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_db6c3c481276c7d9/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_db6c3c481276c7d9/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f6bd7f7c01fd65c6/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cfc4619bd531da4/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_59eb2b5546285e7f/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_59eb2b5546285e7f/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8f4a15d7c5124799/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_beb11bbbae54aa87/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6e2ee9c1c2a85117/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_b6ad249b706f5a7f/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cc15db934bb8bf63/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9e5241113fcbdd57/images/AKSCBLMariner-V2-202405.03.0/versions/2024.06.06","2024.06.06"
"AKSSecurityPatchedVHD_7b5d27ad2e0c3d2d/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.06","2024.06.06"
"AKSSecurityPatchedVHD_234924eb2839ecd/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.05","2024.06.05"
"AKSSecurityPatchedVHD_234924eb2839ecd/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.05","2024.06.05"
"AKSSecurityPatchedVHD_7b5d27ad2e0c3d2d/images/AKSCBLMariner-V2-202405.20.0/versions/2024.06.05","2024.06.05"
"AKSSecurityPatchedVHD_3e1e1b890a86bf82/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.04","2024.06.04"
"AKSSecurityPatchedVHD_e011a1078ab9a1c3/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.04","2024.06.04"
"AKSSecurityPatchedVHD_223300dd005d770f/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.06.04","2024.06.04"
"AKSSecurityPatchedVHD_b572317e7429dc9c/images/AKSCBLMariner-V2gen2-202402.26.0/versions/2024.06.02","2024.06.02"
"AKSSecurityPatchedVHD_ac8c41c0d32ceac4/images/AKSCBLMariner-V2gen2-202403.25.0/versions/2024.06.01","2024.06.01"
"AKSSecurityPatchedVHD_b4288bbbb345da2d/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.05.29","2024.05.29"
"AKSSecurityPatchedVHD_b43b911fbabaec51/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.05.29","2024.05.29"
"AKSSecurityPatchedVHD_66b78375401274eb/images/AKSCBLMariner-V2-202404.16.0/versions/2024.05.28","2024.05.28"
"AKSSecurityPatchedVHD_66b78375401274eb/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.05.27","2024.05.27"
"AKSSecurityPatchedVHD_d12f97a1e4ad453e/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.05.26","2024.05.26"
"AKSSecurityPatchedVHD_f5fbeaed7dbea371/images/AKSCBLMariner-V2-202405.03.0/versions/2024.05.24","2024.05.24"
"AKSSecurityPatchedVHD_dd18949044154867/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.05.23","2024.05.23"
"AKSSecurityPatchedVHD_215f1abc1ae664ce/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c25d59da21b4c7f5/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c07abc3d4d0bbd4/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
